,sold_price,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,garage,fireplaces,sqrt_ft,kitchen_features,floor_covering,HOA,zipcode
811,980000.0,-110.927327,32.288646,2.1,10541.0,2004,5,5.0,3.0,3.0,4778.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Natural Stone, Wood",0.0,85718
812,975000.0,-110.976402,32.409208,3.36,11360.0,2005,5,4.0,3.0,2.0,3870.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",137.0,85737
813,975000.0,-110.994294,32.463693,0.95,13211.71,2007,4,5.0,3.0,2.0,3808.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",167.0,85755
814,985000.0,-110.734002,32.25735,1.07,1083.48,2015,5,5.0,3.0,2.0,4700.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",125.0,85749
815,980000.0,-110.90684,32.325209,0.85,9113.0,2004,5,4.0,3.0,3.0,4927.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",0.0,85718
816,945000.0,-110.833305,32.322167,0.33,8168.0,1989,4,4.0,2.0,3.0,3597.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Wood",135.0,85750
817,700000.0,-110.936422,31.581626,36.0,6816.12,2004,5,5.0,0.0,2.0,4961.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Concrete, Natural Stone, Wood",192.0,85646
818,970000.0,-110.726315,32.292524,3.38,7958.15,1992,3,4.0,6.0,2.0,4946.0,"Dishwasher, Refrigerator, Microwave, Oven","Concrete, Natural Stone",0.0,85749
819,850000.0,-110.809108,32.276643,0.15,8431.0,2005,2,3.0,2.0,0.0,2030.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Natural Stone,-1.0,85750
820,950000.0,-110.922674,32.223156,0.59,11456.0,1977,4,5.0,2.0,3.0,4068.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Mexican Tile, Natural Stone",0.0,85716
821,1020000.0,-110.966173,32.461848,1.4,11089.19,1997,5,5.0,3.0,5.0,5053.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Mexican Tile, Natural Stone",75.0,85755
822,915000.0,-110.861663,32.324043,0.4,2299.9,2017,4,4.0,3.0,3.0,4331.0,"Dishwasher, Garbage Disposal, Refrigerator",Ceramic Tile,43.0,85750
823,925000.0,-110.843547,32.323168,0.55,8391.0,2001,3,3.0,3.0,2.0,3479.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",Mexican Tile,116.0,85750
824,942300.0,-111.056117,32.480044,3.68,13711.0,2003,4,4.0,4.0,3.0,4147.0,"Refrigerator, Microwave, Oven","Carpet, Natural Stone",143.0,85658
825,950000.0,-110.944669,32.338396,1.19,9834.0,2001,3,3.0,3.0,2.0,3358.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven","Carpet, Ceramic Tile",159.0,85718
826,800000.0,-110.920262,32.297649,1.02,6556.0,1994,3,5.0,3.0,2.0,3415.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Concrete,133.0,85718
827,925000.0,-110.931846,32.342669,1.36,9203.0,2006,4,3.0,3.0,3.0,3874.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",110.0,85718
828,850000.0,-110.871168,32.261952,6.0,7197.0,1970,2,4.0,2.0,4.0,3524.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven","Carpet, Ceramic Tile, Mexican Tile",0.0,85712
829,930000.0,-110.940743,32.230184,0.3,3840.0,1936,4,4.0,2.0,2.0,4647.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Concrete,0.0,85719
830,955000.0,-110.845824,32.326148,0.42,7647.16,2000,4,5.0,3.0,3.0,4116.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",123.0,85750
831,950000.0,-110.856848,32.257695,0.75,9852.0,1960,5,4.0,2.5,2.0,5492.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",78.0,85715
832,950000.0,-110.876369,32.327888,1.24,7226.51,1974,4,4.0,3.0,3.0,5482.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",141.0,85718
833,956000.0,-110.734958,32.258158,0.83,1043.64,2016,4,5.0,3.0,3.0,4654.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",42.0,85749
834,965000.0,-110.936218,32.226357,0.17,3001.0,2017,4,3.0,3.0,1.0,3183.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Concrete",0.0,85719
835,950000.0,-110.931612,32.335184,4.21,5973.99,1995,4,4.0,3.0,2.0,3455.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Mexican Tile, Natural Stone",84.0,85718
836,965000.0,-111.008139,32.469016,1.03,2699.0,2017,4,4.0,3.0,1.0,4158.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite",Natural Stone,194.0,85755
837,867000.0,-110.921063,32.341104,1.7,17103.79,1989,3,6.0,3.0,3.0,7277.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Corian","Carpet, Wood",609.0,85718
838,975000.0,-111.031812,32.408755,3.35,9512.45,2007,5,5.0,3.0,2.0,4255.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Appliance Color: Stainless","Carpet, Ceramic Tile, Concrete, Other: Brick inlayed",50.0,85742
839,940000.0,-111.011025,32.442192,7.22,14127.99,1997,4,3.0,9.0,4.0,4797.0,"Dishwasher, Garbage Disposal, Refrigerator","Natural Stone, Wood",41.0,85755
840,1005000.0,-110.860977,32.324159,0.32,11089.21,2005,5,5.0,3.0,4.0,5277.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Oven: Dacor","Carpet, Natural Stone",26.0,85750
841,995000.0,-111.05239,32.478565,2.03,19349.43,2007,4,5.0,5.0,5.0,5143.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: granite","Ceramic Tile, Wood",143.0,85658
842,970000.0,-110.988618,32.460448,1.18,12713.03,2009,4,5.0,3.0,1.0,3764.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless","Carpet, Natural Stone",194.0,85755
843,925000.0,-110.749963,32.220068,5.77,10220.0,2009,10,8.0,4.0,1.0,7315.0,"Dishwasher, Double Sink, Gas Range, Refrigerator, Warming Drawer, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: granite, Microwave: Stainless Steel, Oven: Stainless Steel",Ceramic Tile,-1.0,85748
844,955000.0,-110.982187,32.383653,1.68,7391.41,2002,4,5.0,3.0,2.0,4084.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: built in, Oven: mutiple","Carpet, Ceramic Tile, Natural Stone, Wood",6.0,85737
845,900000.0,-110.962112,32.468321,1.17,11100.3,1999,4,4.0,3.0,3.0,3789.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Viking","Carpet, Other: Flagstone",184.0,85755
846,975000.0,-110.933873,32.33553,1.71,8772.6,1991,4,4.0,3.0,2.0,4515.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless","Natural Stone, Wood",-1.0,85718
847,940000.0,-110.914768,32.294483,1.62,9580.0,1992,5,4.0,3.0,3.0,4736.0,"Desk, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Countertops: Corian, Microwave: KitchenAid, Oven: KitchenAid","Carpet, Ceramic Tile, Mexican Tile",-1.0,85718
848,1110000.0,-110.838149,32.316401,0.56,8666.0,1997,4,3.0,3.0,1.0,3415.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Countertops: Quartz, Microwave: Microwave, Oven: Oven","Carpet, Other: Porcelain",142.0,85750
849,965000.0,-111.069813,32.241655,3.09,10577.34,2005,5,5.0,3.0,3.0,4542.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Oven: Double Convection",Concrete,97.0,85745
850,960750.0,-110.939977,32.338546,1.01,9945.5,1999,4,4.0,3.0,4.0,3875.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Double Oven","Carpet, Mexican Tile",157.0,85718
851,985000.0,-110.927732,32.288342,1.23,8577.48,2016,4,4.0,3.0,2.0,3602.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Microwave: stainless, Oven: stainless","Carpet, Ceramic Tile, Natural Stone",-1.0,85718
852,900000.0,-110.986178,32.475395,2.93,9215.41,2013,3,3.0,3.0,0.0,2527.0,"Dishwasher, Gas Range, Refrigerator","Carpet, Ceramic Tile",213.88,85755
853,930000.0,-110.86608,32.324406,0.56,9237.33,2000,4,4.0,3.0,4.0,4239.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Wet Bar, Appliance Color: Stainless, Oven: Oven","Carpet, Natural Stone",41.0,85750
854,963000.0,-110.833364,32.31656,1.26,8967.53,2007,4,4.0,4.0,2.0,4586.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: .","Carpet, Ceramic Tile",16.0,85750
855,965000.0,-110.861296,32.326569,0.54,11525.14,2011,5,5.0,3.0,3.0,4880.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: KitchenAid, Oven: KitchenAid","Carpet, Ceramic Tile",43.0,85750
856,960000.0,-110.859257,32.324449,1.21,8534.98,1990,5,5.0,3.0,2.0,5631.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: Built in, Oven: Range","Ceramic Tile, Vinyl, Wood",43.0,85750
857,925000.0,-110.915201,32.283352,0.67,8641.0,2006,4,4.0,3.0,4.0,3832.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Other, Countertops: Granite, Oven: Wolf","Carpet, Natural Stone",54.0,85718
858,860000.0,-110.85195,32.27655,1.0,5812.86,2001,4,4.0,3.0,3.0,4492.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",0.0,85750
859,950000.0,-110.940455,32.340862,0.98,12918.38,2005,4,5.0,3.0,2.0,4700.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Natural Stone, Wood",160.0,85718
860,958215.0,-110.943791,32.288038,3.28,7084.8,1934,3,4.0,0.0,5.0,4250.0,"Dishwasher, Gas Range, Indoor Grill, Island, Pantry: Cabinet, Refrigerator, Appliance Color: White, Countertops: TILE, Oven: DOUBLE","Concrete, Mexican Tile",-1.0,85718
861,947500.0,-110.97832,32.404913,3.3,2584.0,2017,6,6.0,3.0,2.0,4074.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",Ceramic Tile,138.0,85737
862,910000.0,-110.941913,32.243477,0.74,7067.02,1943,6,6.0,2.0,4.0,7515.0,"Dishwasher, Double Sink, Electric Range, Island, Lazy Susan, Pantry: Butler, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Oven: Stainless","Ceramic Tile, Concrete, Vinyl, Other: Terrazzo",-1.0,85719
863,880290.0,-110.702035,32.272471,2.52,9449.62,1984,3,4.0,2.0,3.0,4245.0,"Compactor, Desk, Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Cabinet, Refrigerator, Wet Bar, Appliance Color: Almond, Countertops: Corian","Carpet, Mexican Tile",187.0,85749
864,950000.0,-110.831356,32.323065,1.04,11074.0,1991,4,4.0,3.5,4.0,5479.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Black, Countertops: granite, Microwave: Built In, Oven: built in","Carpet, Ceramic Tile, Wood",67.0,85750
865,900000.0,-110.67088,32.099196,1.66,11967.0,2006,5,6.0,6.0,5.0,5981.0,"Desk, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: KitchenAid, Oven: KitchenAid","Ceramic Tile, Concrete, Natural Stone",83.33,85641
866,947500.0,-110.926424,32.325094,0.97,5611.0,2004,5,5.0,4.0,2.0,4488.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",11.0,85718
867,987000.0,-110.868108,32.320233,1.13,5612.51,1999,3,3.0,3.0,2.0,3525.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",58.0,85750
868,989000.0,-110.948316,32.399467,0.81,8399.2,2008,3,4.0,3.0,3.0,3306.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Concrete,71.0,85737
869,950000.0,-110.861336,32.323863,0.36,9948.75,2004,5,4.0,3.0,4.0,4084.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",26.0,85750
870,965000.0,-110.869593,32.326648,0.8,6892.78,2000,5,4.0,3.0,2.0,4030.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",39.0,85750
871,1018000.0,-110.901538,32.326447,0.67,11087.99,1999,5,5.0,4.0,1.0,5917.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: wolf","Carpet, Ceramic Tile, Concrete",-1.0,85718
872,935000.0,-110.932266,32.300085,1.1,7306.76,2018,4,4.0,3.0,2.0,3552.0,"Dishwasher, Garbage Disposal, Gas Range, Lazy Susan, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Built In","Carpet, Natural Stone",-1.0,85718
873,907000.0,-110.86202,32.264009,0.5,6916.0,1960,4,4.0,2.0,2.0,4446.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Mexican Tile, Natural Stone, Wood",144.0,85715
874,987000.0,-109.980961,31.486463,36.0,1630.4,1985,3,4.0,0.0,1.0,5802.0,"Compactor, Dishwasher, Freezer, Gas Range, Refrigerator, Countertops: Cement-laminate","Ceramic Tile, Vinyl, Other: Cement tiles/Bamboo",-1.0,85603
875,917500.0,-110.689084,32.116273,36.63,4638.93,1993,4,3.0,0.0,1.0,5072.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Wood",0.0,85747
876,865000.0,-110.983975,32.37596,4.3,7604.0,1986,4,3.0,3.0,2.0,4101.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Ceramic Tile,0.0,85704
877,965000.0,-110.924531,32.309581,1.37,7450.0,1997,4,3.0,3.0,3.0,3806.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven","Mexican Tile, Natural Stone",195.0,85718
878,985000.0,-110.950004,32.348405,1.8,10629.0,2006,4,4.0,3.0,3.0,3642.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",Concrete,172.0,85718
879,900000.0,-110.860853,32.32473,0.3,6490.0,2000,5,4.0,3.0,4.0,4497.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",52.0,85750
880,900000.0,-110.861366,32.325063,0.3,6334.0,2002,5,3.0,3.0,4.0,4402.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Ceramic Tile",56.0,85718
881,965000.0,-110.927197,32.302645,1.12,3095.0,2017,5,5.0,3.0,1.0,3616.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite",Concrete,4.0,85718
882,950000.0,-110.728383,32.234968,4.34,6477.24,1997,5,4.0,4.0,3.0,5026.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite","Carpet, Ceramic Tile, Laminate",-1.0,85748
883,960000.0,-110.856012,32.552638,0.32,9690.9,2016,4,5.0,3.0,1.0,4065.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Butler, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: Included, Oven: Included",Ceramic Tile,170.0,85739
884,927500.0,-110.813642,32.298738,1.46,8372.64,2007,4,4.0,3.0,2.0,3525.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Countertops: granite, Microwave: yes, Oven: yes",Mexican Tile,-1.0,85750
885,1044756.0,-111.100809,32.469679,0.26,845.18,2013,2,3.0,2.0,1.0,2665.0,"Garbage Disposal, Refrigerator, Oven","Carpet, Natural Stone",550.0,85658
886,900000.0,-110.858032,32.548944,0.31,6296.4,2004,4,4.0,3.0,1.0,3927.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",156.0,85739
887,925000.0,-111.089987,32.468095,0.65,13570.31,2007,4,4.0,3.0,3.0,3500.0,"Compactor, Dishwasher, Garbage Disposal, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless","Carpet, Natural Stone",117.0,85658
888,925000.0,-110.749253,32.222046,3.4,6897.92,2000,6,5.0,5.0,4.0,4551.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",63.0,85748
889,950000.0,-110.833948,32.321171,0.56,9510.81,1998,4,4.0,3.0,3.0,3603.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",135.0,85750
890,875000.0,-110.825405,32.282552,0.82,7148.88,2003,4,4.0,3.0,2.0,3642.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",110.0,85750
891,959500.0,-110.92658,32.309545,1.1,8280.0,2003,6,4.0,2.0,2.0,4182.0,"Dishwasher, Garbage Disposal, Refrigerator","Concrete, Mexican Tile",50.0,85718
892,975000.0,-111.093432,32.458392,0.6,10843.14,2007,4,5.0,3.0,1.0,4334.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: GE Moongram","Carpet, Natural Stone",263.0,85658
893,976000.0,-111.104782,32.329512,6.01,10260.16,2008,4,4.0,3.0,2.0,4296.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: Double","Carpet, Laminate, Natural Stone",-1.0,85743
894,975000.0,-110.814505,32.264746,2.6,8799.0,2007,4,4.0,3.0,1.0,3378.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",34.0,85750
895,965000.0,-110.969797,32.459985,0.86,7822.7,2001,3,4.0,3.0,5.0,3937.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",83.0,85755
896,950000.0,-110.934431,32.346323,0.85,3653.76,2013,4,4.0,3.0,1.0,3359.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",92.0,85718
897,975000.0,-110.72555,32.266559,3.64,6708.33,2003,4,4.0,4.0,2.0,4079.0,"Dishwasher, Refrigerator, Microwave, Oven","Natural Stone, Wood",0.0,85749
898,940000.0,-110.994459,32.454803,1.24,3203.97,2014,4,5.0,3.0,1.0,3723.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Natural Stone",166.0,85755
899,800000.0,-110.827694,32.330298,36.2,10722.26,1956,4,3.0,2.0,2.0,2610.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Concrete, Natural Stone",42.0,85750
900,907000.0,-110.865906,32.332941,1.9,11031.71,1995,4,4.0,3.0,3.0,4424.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Natural Stone, Wood",219.0,85750
901,942500.0,-110.976412,32.430785,1.67,7976.72,2002,3,3.0,3.0,3.0,4000.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Ceramic Tile, Natural Stone, Wood",34.0,85755
902,950000.0,-110.86214,32.325107,0.44,2613.58,2016,5,5.0,4.0,3.0,4402.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",40.0,85750
903,875000.0,-110.963251,32.468434,1.35,8742.44,2001,4,7.0,3.0,4.0,4046.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",170.0,85755
904,975000.0,-110.766138,32.274048,1.63,5652.0,2003,4,5.0,3.0,4.0,4073.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",50.0,85749
905,825000.0,-111.103561,32.264041,24.92,16165.77,2005,5,6.0,22.0,3.0,5937.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Concrete",0.0,85745
906,945000.0,-110.966564,32.232014,0.42,6303.09,1907,7,4.0,4.0,2.0,4268.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Closet, Refrigerator, Appliance Color: Black","Carpet, Ceramic Tile, Wood",0.0,85705
907,965000.0,-110.876298,32.325851,0.97,5547.24,1980,3,4.0,2.0,2.0,3000.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator","Carpet, Concrete",258.0,85718
908,925000.0,-110.930923,32.29173,2.52,10652.0,1978,4,4.0,4.0,1.0,5493.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Black, Countertops: Granite, Oven: oven","Carpet, Mexican Tile, Other: Brick",-1.0,85718
909,985368.0,-110.939446,32.243699,0.21,0.0,2018,3,3.0,2.0,1.0,3002.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless, Countertops: Granite or Quartz","Carpet, Wood, Other: Porcelain/Engineered",125.0,85719
910,950000.0,-110.861064,32.326714,0.7,8885.26,2002,5,4.0,3.0,4.0,4429.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-in","Carpet, Natural Stone",-1.0,85750
911,900000.0,-110.996287,32.44516,7.31,5652.32,1977,4,3.0,2.0,1.0,4315.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Stone","Concrete, Wood",180.0,85755
